Graph ID,Edge ID,Guard Condition,Guard Type,Trigger References,VORTEX Signal,Boundary
ordner-05-produkte-services-detail,ordner-05-produkte-services-detail-E006,,unlabeled_transition,,no,Extracted relation only; not an execution permission.
ordner-05-produkte-services-detail,ordner-05-produkte-services-detail-E007,,unlabeled_transition,,no,Extracted relation only; not an execution permission.
ordner-05-produkte-services-detail,ordner-05-produkte-services-detail-E008,,unlabeled_transition,,no,Extracted relation only; not an execution permission.
ordner-05-produkte-services-detail,ordner-05-produkte-services-detail-E009,,unlabeled_transition,,no,Extracted relation only; not an execution permission.
ordner-05-produkte-services-detail,ordner-05-produkte-services-detail-E010,,unlabeled_transition,,no,Extracted relation only; not an execution permission.
ordner-05-produkte-services-detail,ordner-05-produkte-services-detail-E011,,unlabeled_transition,,no,Extracted relation only; not an execution permission.
ordner-05-produkte-services-detail,ordner-05-produkte-services-detail-E012,,unlabeled_transition,,no,Extracted relation only; not an execution permission.
ordner-05-produkte-services-detail,ordner-05-produkte-services-detail-E013,,unlabeled_transition,,no,Extracted relation only; not an execution permission.
ordner-05-produkte-services-detail,ordner-05-produkte-services-detail-E014,,unlabeled_transition,,no,Extracted relation only; not an execution permission.
ordner-05-produkte-services-detail,ordner-05-produkte-services-detail-E015,,unlabeled_transition,,no,Extracted relation only; not an execution permission.
ordner-05-produkte-services-detail,ordner-05-produkte-services-detail-E016,,unlabeled_transition,,no,Extracted relation only; not an execution permission.
ordner-05-produkte-services-detail,ordner-05-produkte-services-detail-E017,,unlabeled_transition,,no,Extracted relation only; not an execution permission.
ordner-05-produkte-services-detail,ordner-05-produkte-services-detail-E018,,unlabeled_transition,,no,Extracted relation only; not an execution permission.
ordner-05-produkte-services-detail,ordner-05-produkte-services-detail-E019,,unlabeled_transition,,no,Extracted relation only; not an execution permission.
ordner-05-produkte-services-detail,ordner-05-produkte-services-detail-E020,,unlabeled_transition,,no,Extracted relation only; not an execution permission.
ordner-05-produkte-services-detail,ordner-05-produkte-services-detail-E021,,unlabeled_transition,,no,Extracted relation only; not an execution permission.
ordner-05-produkte-services-detail,ordner-05-produkte-services-detail-E022,,unlabeled_transition,,no,Extracted relation only; not an execution permission.
ordner-06-technische-dokumentation-detail,ordner-06-technische-dokumentation-detail-E001,,unlabeled_transition,,yes,Extracted relation only; not an execution permission.
ordner-06-technische-dokumentation-detail,ordner-06-technische-dokumentation-detail-E002,,unlabeled_transition,,no,Extracted relation only; not an execution permission.
ordner-06-technische-dokumentation-detail,ordner-06-technische-dokumentation-detail-E003,,unlabeled_transition,,yes,Extracted relation only; not an execution permission.
ordner-06-technische-dokumentation-detail,ordner-06-technische-dokumentation-detail-E004,,unlabeled_transition,,no,Extracted relation only; not an execution permission.
ordner-06-technische-dokumentation-detail,ordner-06-technische-dokumentation-detail-E005,,unlabeled_transition,,no,Extracted relation only; not an execution permission.
ordner-06-technische-dokumentation-detail,ordner-06-technische-dokumentation-detail-E006,,unlabeled_transition,,yes,Extracted relation only; not an execution permission.
ordner-06-technische-dokumentation-detail,ordner-06-technische-dokumentation-detail-E007,,unlabeled_transition,,yes,Extracted relation only; not an execution permission.
ordner-06-technische-dokumentation-detail,ordner-06-technische-dokumentation-detail-E008,,unlabeled_transition,,yes,Extracted relation only; not an execution permission.
ordner-06-technische-dokumentation-detail,ordner-06-technische-dokumentation-detail-E009,,unlabeled_transition,,yes,Extracted relation only; not an execution permission.
ordner-06-technische-dokumentation-detail,ordner-06-technische-dokumentation-detail-E010,,unlabeled_transition,,yes,Extracted relation only; not an execution permission.
ordner-06-technische-dokumentation-detail,ordner-06-technische-dokumentation-detail-E011,,unlabeled_transition,,yes,Extracted relation only; not an execution permission.
ordner-06-technische-dokumentation-detail,ordner-06-technische-dokumentation-detail-E012,,unlabeled_transition,,yes,Extracted relation only; not an execution permission.
ordner-06-technische-dokumentation-detail,ordner-06-technische-dokumentation-detail-E013,,unlabeled_transition,,no,Extracted relation only; not an execution permission.
ordner-06-technische-dokumentation-detail,ordner-06-technische-dokumentation-detail-E014,,unlabeled_transition,,no,Extracted relation only; not an execution permission.
ordner-06-technische-dokumentation-detail,ordner-06-technische-dokumentation-detail-E015,,unlabeled_transition,,yes,Extracted relation only; not an execution permission.
ordner-06-technische-dokumentation-detail,ordner-06-technische-dokumentation-detail-E016,,unlabeled_transition,,yes,Extracted relation only; not an execution permission.
ordner-06-technische-dokumentation-detail,ordner-06-technische-dokumentation-detail-E017,,unlabeled_transition,,no,Extracted relation only; not an execution permission.
ordner-06-technische-dokumentation-detail,ordner-06-technische-dokumentation-detail-E018,,unlabeled_transition,,yes,Extracted relation only; not an execution permission.
ordner-06-technische-dokumentation-detail,ordner-06-technische-dokumentation-detail-E019,,unlabeled_transition,,no,Extracted relation only; not an execution permission.
ordner-06-technische-dokumentation-detail,ordner-06-technische-dokumentation-detail-E020,,unlabeled_transition,,no,Extracted relation only; not an execution permission.
ordner-06-technische-dokumentation-detail,ordner-06-technische-dokumentation-detail-E021,,unlabeled_transition,,no,Extracted relation only; not an execution permission.
ordner-06-technische-dokumentation-detail,ordner-06-technische-dokumentation-detail-E022,,unlabeled_transition,,no,Extracted relation only; not an execution permission.
ordner-06-technische-dokumentation-detail,ordner-06-technische-dokumentation-detail-E023,,unlabeled_transition,,no,Extracted relation only; not an execution permission.
ordner-06-technische-dokumentation-detail,ordner-06-technische-dokumentation-detail-E024,,unlabeled_transition,,no,Extracted relation only; not an execution permission.
ordner-06-technische-dokumentation-detail,ordner-06-technische-dokumentation-detail-E025,,unlabeled_transition,,yes,Extracted relation only; not an execution permission.
ordner-06-technische-dokumentation-detail,ordner-06-technische-dokumentation-detail-E026,,unlabeled_transition,,no,Extracted relation only; not an execution permission.
tokenaccess-triggermap-988-992,tokenaccess-triggermap-988-992-E001,Hash,explicit_guard,,no,Extracted relation only; not an execution permission.
tokenaccess-triggermap-988-992,tokenaccess-triggermap-988-992-E002,CID,explicit_guard,,yes,Extracted relation only; not an execution permission.
tokenaccess-triggermap-988-992,tokenaccess-triggermap-988-992-E003,Check,explicit_guard,,no,Extracted relation only; not an execution permission.
tokenaccess-triggermap-988-992,tokenaccess-triggermap-988-992-E004,SHA256,explicit_guard,,no,Extracted relation only; not an execution permission.
tokenaccess-triggermap-988-992,tokenaccess-triggermap-988-992-E005,Mirror,explicit_guard,,yes,Extracted relation only; not an execution permission.
tokenaccess-triggermap-988-992,tokenaccess-triggermap-988-992-E006,Relation,explicit_guard,,no,Extracted relation only; not an execution permission.
tokenaccess-triggermap-988-992,tokenaccess-triggermap-988-992-E007,Relation,explicit_guard,,no,Extracted relation only; not an execution permission.
tokenaccess-triggermap-988-992,tokenaccess-triggermap-988-992-E008,Relation,explicit_guard,,yes,Extracted relation only; not an execution permission.
terra-nova-master-overview-complete-workspace,terra-nova-master-overview-complete-workspace-E001,,unlabeled_transition,,no,Extracted relation only; not an execution permission.
terra-nova-master-overview-complete-workspace,terra-nova-master-overview-complete-workspace-E002,,unlabeled_transition,,no,Extracted relation only; not an execution permission.
terra-nova-master-overview-complete-workspace,terra-nova-master-overview-complete-workspace-E003,,unlabeled_transition,,no,Extracted relation only; not an execution permission.
terra-nova-master-overview-complete-workspace,terra-nova-master-overview-complete-workspace-E004,,unlabeled_transition,,no,Extracted relation only; not an execution permission.
terra-nova-master-overview-complete-workspace,terra-nova-master-overview-complete-workspace-E005,,unlabeled_transition,,no,Extracted relation only; not an execution permission.
terra-nova-master-overview-complete-workspace,terra-nova-master-overview-complete-workspace-E006,,unlabeled_transition,,no,Extracted relation only; not an execution permission.
terra-nova-master-overview-complete-workspace,terra-nova-master-overview-complete-workspace-E007,,unlabeled_transition,,no,Extracted relation only; not an execution permission.
terra-nova-master-overview-complete-workspace,terra-nova-master-overview-complete-workspace-E008,,unlabeled_transition,,no,Extracted relation only; not an execution permission.
terra-nova-master-overview-complete-workspace,terra-nova-master-overview-complete-workspace-E009,,unlabeled_transition,,no,Extracted relation only; not an execution permission.
terra-nova-master-overview-complete-workspace,terra-nova-master-overview-complete-workspace-E010,,unlabeled_transition,,no,Extracted relation only; not an execution permission.
terra-nova-master-overview-complete-workspace,terra-nova-master-overview-complete-workspace-E011,,unlabeled_transition,,no,Extracted relation only; not an execution permission.
terra-nova-master-overview-complete-workspace,terra-nova-master-overview-complete-workspace-E012,,unlabeled_transition,,no,Extracted relation only; not an execution permission.
terra-nova-master-overview-complete-workspace,terra-nova-master-overview-complete-workspace-E013,,unlabeled_transition,,no,Extracted relation only; not an execution permission.
terra-nova-master-overview-complete-workspace,terra-nova-master-overview-complete-workspace-E014,,unlabeled_transition,,no,Extracted relation only; not an execution permission.
terra-nova-master-overview-complete-workspace,terra-nova-master-overview-complete-workspace-E015,,unlabeled_transition,,no,Extracted relation only; not an execution permission.
terra-nova-master-overview-complete-workspace,terra-nova-master-overview-complete-workspace-E016,,unlabeled_transition,,no,Extracted relation only; not an execution permission.
terra-nova-master-overview-complete-workspace,terra-nova-master-overview-complete-workspace-E017,,unlabeled_transition,,no,Extracted relation only; not an execution permission.
terra-nova-master-overview-complete-workspace,terra-nova-master-overview-complete-workspace-E018,,unlabeled_transition,,no,Extracted relation only; not an execution permission.
terra-nova-master-overview-complete-workspace,terra-nova-master-overview-complete-workspace-E019,,unlabeled_transition,,no,Extracted relation only; not an execution permission.
terra-nova-master-overview-complete-workspace,terra-nova-master-overview-complete-workspace-E020,,unlabeled_transition,,no,Extracted relation only; not an execution permission.
terra-nova-master-overview-complete-workspace,terra-nova-master-overview-complete-workspace-E021,,unlabeled_transition,,no,Extracted relation only; not an execution permission.
terra-nova-master-overview-complete-workspace,terra-nova-master-overview-complete-workspace-E022,,unlabeled_transition,,no,Extracted relation only; not an execution permission.
terra-nova-master-overview-complete-workspace,terra-nova-master-overview-complete-workspace-E023,,unlabeled_transition,,no,Extracted relation only; not an execution permission.
terra-nova-master-overview-complete-workspace,terra-nova-master-overview-complete-workspace-E024,,unlabeled_transition,,no,Extracted relation only; not an execution permission.
terra-nova-master-overview-complete-workspace,terra-nova-master-overview-complete-workspace-E025,,unlabeled_transition,,no,Extracted relation only; not an execution permission.
terra-nova-master-overview-complete-workspace,terra-nova-master-overview-complete-workspace-E026,,unlabeled_transition,,no,Extracted relation only; not an execution permission.
terra-nova-master-overview-complete-workspace,terra-nova-master-overview-complete-workspace-E027,,unlabeled_transition,,no,Extracted relation only; not an execution permission.
terra-nova-master-overview-complete-workspace,terra-nova-master-overview-complete-workspace-E028,,unlabeled_transition,,yes,Extracted relation only; not an execution permission.
terra-nova-master-overview-complete-workspace,terra-nova-master-overview-complete-workspace-E029,,unlabeled_transition,,no,Extracted relation only; not an execution permission.
terra-nova-master-overview-complete-workspace,terra-nova-master-overview-complete-workspace-E030,,unlabeled_transition,,no,Extracted relation only; not an execution permission.
terra-nova-master-overview-complete-workspace,terra-nova-master-overview-complete-workspace-E031,,unlabeled_transition,,no,Extracted relation only; not an execution permission.
terra-nova-master-overview-complete-workspace,terra-nova-master-overview-complete-workspace-E032,,unlabeled_transition,,no,Extracted relation only; not an execution permission.
terra-nova-master-overview-complete-workspace,terra-nova-master-overview-complete-workspace-E033,,unlabeled_transition,,no,Extracted relation only; not an execution permission.
terra-nova-master-overview-complete-workspace,terra-nova-master-overview-complete-workspace-E034,,unlabeled_transition,,no,Extracted relation only; not an execution permission.
terra-nova-master-overview-complete-workspace,terra-nova-master-overview-complete-workspace-E035,,unlabeled_transition,,no,Extracted relation only; not an execution permission.
terra-nova-master-overview-complete-workspace,terra-nova-master-overview-complete-workspace-E036,,unlabeled_transition,,no,Extracted relation only; not an execution permission.
terra-nova-master-overview-complete-workspace,terra-nova-master-overview-complete-workspace-E037,,unlabeled_transition,,no,Extracted relation only; not an execution permission.
terra-nova-master-overview-complete-workspace,terra-nova-master-overview-complete-workspace-E038,,unlabeled_transition,,no,Extracted relation only; not an execution permission.
terra-nova-master-overview-complete-workspace,terra-nova-master-overview-complete-workspace-E039,,unlabeled_transition,,no,Extracted relation only; not an execution permission.
terra-nova-master-overview-complete-workspace,terra-nova-master-overview-complete-workspace-E040,,unlabeled_transition,,no,Extracted relation only; not an execution permission.
terra-nova-master-overview-complete-workspace,terra-nova-master-overview-complete-workspace-E041,,unlabeled_transition,,no,Extracted relation only; not an execution permission.
terra-nova-master-overview-complete-workspace,terra-nova-master-overview-complete-workspace-E042,,unlabeled_transition,,no,Extracted relation only; not an execution permission.
terra-nova-master-overview-complete-workspace,terra-nova-master-overview-complete-workspace-E043,,unlabeled_transition,,no,Extracted relation only; not an execution permission.
terra-nova-master-overview-complete-workspace,terra-nova-master-overview-complete-workspace-E044,,unlabeled_transition,,no,Extracted relation only; not an execution permission.
terra-nova-master-overview-complete-workspace,terra-nova-master-overview-complete-workspace-E045,,unlabeled_transition,,no,Extracted relation only; not an execution permission.
terra-nova-master-overview-complete-workspace,terra-nova-master-overview-complete-workspace-E046,,unlabeled_transition,,no,Extracted relation only; not an execution permission.
terra-nova-master-overview-complete-workspace,terra-nova-master-overview-complete-workspace-E047,,unlabeled_transition,,yes,Extracted relation only; not an execution permission.
terra-nova-master-overview-complete-workspace,terra-nova-master-overview-complete-workspace-E048,,unlabeled_transition,,yes,Extracted relation only; not an execution permission.
terra-nova-master-overview-complete-workspace,terra-nova-master-overview-complete-workspace-E049,,unlabeled_transition,,no,Extracted relation only; not an execution permission.
terra-nova-master-overview-complete-workspace,terra-nova-master-overview-complete-workspace-E050,,unlabeled_transition,,yes,Extracted relation only; not an execution permission.
terra-nova-master-overview-complete-workspace,terra-nova-master-overview-complete-workspace-E051,,unlabeled_transition,,no,Extracted relation only; not an execution permission.
terra-nova-master-overview-complete-workspace,terra-nova-master-overview-complete-workspace-E052,,unlabeled_transition,,no,Extracted relation only; not an execution permission.
terra-nova-master-overview-complete-workspace,terra-nova-master-overview-complete-workspace-E053,,unlabeled_transition,,no,Extracted relation only; not an execution permission.
terra-nova-master-overview-complete-workspace,terra-nova-master-overview-complete-workspace-E054,,unlabeled_transition,,no,Extracted relation only; not an execution permission.
terra-nova-master-overview-complete-workspace,terra-nova-master-overview-complete-workspace-E055,,unlabeled_transition,,no,Extracted relation only; not an execution permission.
terra-nova-master-overview-complete-workspace,terra-nova-master-overview-complete-workspace-E056,,unlabeled_transition,,no,Extracted relation only; not an execution permission.
terra-nova-master-overview-complete-workspace,terra-nova-master-overview-complete-workspace-E057,,unlabeled_transition,,no,Extracted relation only; not an execution permission.
terra-nova-master-overview-complete-workspace,terra-nova-master-overview-complete-workspace-E058,,unlabeled_transition,,no,Extracted relation only; not an execution permission.
terra-nova-master-overview-complete-workspace,terra-nova-master-overview-complete-workspace-E059,,unlabeled_transition,,no,Extracted relation only; not an execution permission.
terra-nova-master-overview-complete-workspace,terra-nova-master-overview-complete-workspace-E060,,unlabeled_transition,,no,Extracted relation only; not an execution permission.
terra-nova-master-overview-complete-workspace,terra-nova-master-overview-complete-workspace-E061,,unlabeled_transition,,no,Extracted relation only; not an execution permission.
terra-nova-master-overview-complete-workspace,terra-nova-master-overview-complete-workspace-E062,,unlabeled_transition,,no,Extracted relation only; not an execution permission.
terra-nova-master-overview-complete-workspace,terra-nova-master-overview-complete-workspace-E063,,unlabeled_transition,,no,Extracted relation only; not an execution permission.
terra-nova-master-overview-complete-workspace,terra-nova-master-overview-complete-workspace-E064,,unlabeled_transition,,no,Extracted relation only; not an execution permission.
terra-nova-master-overview-complete-workspace,terra-nova-master-overview-complete-workspace-E065,,unlabeled_transition,,no,Extracted relation only; not an execution permission.
terra-nova-master-overview-complete-workspace,terra-nova-master-overview-complete-workspace-E066,,unlabeled_transition,,no,Extracted relation only; not an execution permission.
terra-nova-master-overview-complete-workspace,terra-nova-master-overview-complete-workspace-E067,,unlabeled_transition,,no,Extracted relation only; not an execution permission.
terra-nova-master-overview-complete-workspace,terra-nova-master-overview-complete-workspace-E068,,unlabeled_transition,,no,Extracted relation only; not an execution permission.
terra-nova-master-overview-complete-workspace,terra-nova-master-overview-complete-workspace-E069,,unlabeled_transition,,no,Extracted relation only; not an execution permission.
terra-nova-master-overview-complete-workspace,terra-nova-master-overview-complete-workspace-E070,,unlabeled_transition,,no,Extracted relation only; not an execution permission.
terra-nova-master-overview-complete-workspace,terra-nova-master-overview-complete-workspace-E071,,unlabeled_transition,,no,Extracted relation only; not an execution permission.
terra-nova-master-overview-complete-workspace,terra-nova-master-overview-complete-workspace-E072,,unlabeled_transition,,no,Extracted relation only; not an execution permission.
terra-nova-master-overview-complete-workspace,terra-nova-master-overview-complete-workspace-E073,,unlabeled_transition,,no,Extracted relation only; not an execution permission.
terra-nova-master-overview-complete-workspace,terra-nova-master-overview-complete-workspace-E074,,unlabeled_transition,,no,Extracted relation only; not an execution permission.
terra-nova-master-overview-complete-workspace,terra-nova-master-overview-complete-workspace-E075,,unlabeled_transition,,no,Extracted relation only; not an execution permission.
terra-nova-master-overview-complete-workspace,terra-nova-master-overview-complete-workspace-E076,,unlabeled_transition,,no,Extracted relation only; not an execution permission.
terra-nova-master-overview-complete-workspace,terra-nova-master-overview-complete-workspace-E077,,unlabeled_transition,,no,Extracted relation only; not an execution permission.
terra-nova-master-overview-complete-workspace,terra-nova-master-overview-complete-workspace-E078,,unlabeled_transition,,no,Extracted relation only; not an execution permission.
terra-nova-master-overview-complete-workspace,terra-nova-master-overview-complete-workspace-E079,,unlabeled_transition,,no,Extracted relation only; not an execution permission.
terra-nova-master-overview-complete-workspace,terra-nova-master-overview-complete-workspace-E080,,unlabeled_transition,,no,Extracted relation only; not an execution permission.
terra-nova-master-overview-complete-workspace,terra-nova-master-overview-complete-workspace-E081,,unlabeled_transition,,no,Extracted relation only; not an execution permission.
terra-nova-master-overview-complete-workspace,terra-nova-master-overview-complete-workspace-E082,,unlabeled_transition,,no,Extracted relation only; not an execution permission.
terra-nova-master-overview-complete-workspace,terra-nova-master-overview-complete-workspace-E083,,unlabeled_transition,,no,Extracted relation only; not an execution permission.
terra-nova-master-overview-complete-workspace,terra-nova-master-overview-complete-workspace-E084,,unlabeled_transition,,no,Extracted relation only; not an execution permission.
terra-nova-master-overview-complete-workspace,terra-nova-master-overview-complete-workspace-E085,,unlabeled_transition,,yes,Extracted relation only; not an execution permission.
terra-nova-master-overview-complete-workspace,terra-nova-master-overview-complete-workspace-E086,,unlabeled_transition,,no,Extracted relation only; not an execution permission.
terra-nova-master-overview-complete-workspace,terra-nova-master-overview-complete-workspace-E087,,unlabeled_transition,,no,Extracted relation only; not an execution permission.
digital-ecosystem-ziel-struktur-v2-0,digital-ecosystem-ziel-struktur-v2-0-E001,,unlabeled_transition,,no,Extracted relation only; not an execution permission.
digital-ecosystem-ziel-struktur-v2-0,digital-ecosystem-ziel-struktur-v2-0-E002,,unlabeled_transition,,no,Extracted relation only; not an execution permission.
digital-ecosystem-ziel-struktur-v2-0,digital-ecosystem-ziel-struktur-v2-0-E003,,unlabeled_transition,,no,Extracted relation only; not an execution permission.
digital-ecosystem-ziel-struktur-v2-0,digital-ecosystem-ziel-struktur-v2-0-E004,,unlabeled_transition,,no,Extracted relation only; not an execution permission.
digital-ecosystem-ziel-struktur-v2-0,digital-ecosystem-ziel-struktur-v2-0-E005,,unlabeled_transition,,no,Extracted relation only; not an execution permission.
digital-ecosystem-ziel-struktur-v2-0,digital-ecosystem-ziel-struktur-v2-0-E006,,unlabeled_transition,,no,Extracted relation only; not an execution permission.
digital-ecosystem-ziel-struktur-v2-0,digital-ecosystem-ziel-struktur-v2-0-E007,,unlabeled_transition,,no,Extracted relation only; not an execution permission.
digital-ecosystem-ziel-struktur-v2-0,digital-ecosystem-ziel-struktur-v2-0-E008,,unlabeled_transition,,no,Extracted relation only; not an execution permission.
digital-ecosystem-ziel-struktur-v2-0,digital-ecosystem-ziel-struktur-v2-0-E009,,unlabeled_transition,,no,Extracted relation only; not an execution permission.
digital-ecosystem-ziel-struktur-v2-0,digital-ecosystem-ziel-struktur-v2-0-E010,,unlabeled_transition,,no,Extracted relation only; not an execution permission.
digital-ecosystem-ziel-struktur-v2-0,digital-ecosystem-ziel-struktur-v2-0-E011,,unlabeled_transition,,no,Extracted relation only; not an execution permission.
digital-ecosystem-ziel-struktur-v2-0,digital-ecosystem-ziel-struktur-v2-0-E012,,unlabeled_transition,,no,Extracted relation only; not an execution permission.
digital-ecosystem-ziel-struktur-v2-0,digital-ecosystem-ziel-struktur-v2-0-E013,,unlabeled_transition,,no,Extracted relation only; not an execution permission.
digital-ecosystem-ziel-struktur-v2-0,digital-ecosystem-ziel-struktur-v2-0-E014,,unlabeled_transition,,no,Extracted relation only; not an execution permission.
digital-ecosystem-ziel-struktur-v2-0,digital-ecosystem-ziel-struktur-v2-0-E015,,unlabeled_transition,,no,Extracted relation only; not an execution permission.
digital-ecosystem-ziel-struktur-v2-0,digital-ecosystem-ziel-struktur-v2-0-E016,,unlabeled_transition,,no,Extracted relation only; not an execution permission.
digital-ecosystem-ziel-struktur-v2-0,digital-ecosystem-ziel-struktur-v2-0-E017,,unlabeled_transition,,no,Extracted relation only; not an execution permission.
digital-ecosystem-ziel-struktur-v2-0,digital-ecosystem-ziel-struktur-v2-0-E018,,unlabeled_transition,,no,Extracted relation only; not an execution permission.
digital-ecosystem-ziel-struktur-v2-0,digital-ecosystem-ziel-struktur-v2-0-E019,,unlabeled_transition,,no,Extracted relation only; not an execution permission.
digital-ecosystem-ziel-struktur-v2-0,digital-ecosystem-ziel-struktur-v2-0-E020,,unlabeled_transition,,no,Extracted relation only; not an execution permission.
digital-ecosystem-ziel-struktur-v2-0,digital-ecosystem-ziel-struktur-v2-0-E021,,unlabeled_transition,,no,Extracted relation only; not an execution permission.
digital-ecosystem-ziel-struktur-v2-0,digital-ecosystem-ziel-struktur-v2-0-E022,,unlabeled_transition,,no,Extracted relation only; not an execution permission.
digital-ecosystem-ziel-struktur-v2-0,digital-ecosystem-ziel-struktur-v2-0-E023,,unlabeled_transition,,no,Extracted relation only; not an execution permission.
digital-ecosystem-ziel-struktur-v2-0,digital-ecosystem-ziel-struktur-v2-0-E024,,unlabeled_transition,,no,Extracted relation only; not an execution permission.
digital-ecosystem-ziel-struktur-v2-0,digital-ecosystem-ziel-struktur-v2-0-E025,,unlabeled_transition,,yes,Extracted relation only; not an execution permission.
digital-ecosystem-ziel-struktur-v2-0,digital-ecosystem-ziel-struktur-v2-0-E026,,unlabeled_transition,,no,Extracted relation only; not an execution permission.
digital-ecosystem-ziel-struktur-v2-0,digital-ecosystem-ziel-struktur-v2-0-E027,,unlabeled_transition,,no,Extracted relation only; not an execution permission.
digital-ecosystem-ziel-struktur-v2-0,digital-ecosystem-ziel-struktur-v2-0-E028,,unlabeled_transition,,no,Extracted relation only; not an execution permission.
digital-ecosystem-ziel-struktur-v2-0,digital-ecosystem-ziel-struktur-v2-0-E029,,unlabeled_transition,,no,Extracted relation only; not an execution permission.
digital-ecosystem-ziel-struktur-v2-0,digital-ecosystem-ziel-struktur-v2-0-E030,,unlabeled_transition,,no,Extracted relation only; not an execution permission.
digital-ecosystem-ziel-struktur-v2-0,digital-ecosystem-ziel-struktur-v2-0-E031,,unlabeled_transition,,no,Extracted relation only; not an execution permission.
digital-ecosystem-ziel-struktur-v2-0,digital-ecosystem-ziel-struktur-v2-0-E032,,unlabeled_transition,,no,Extracted relation only; not an execution permission.
digital-ecosystem-ziel-struktur-v2-0,digital-ecosystem-ziel-struktur-v2-0-E033,,unlabeled_transition,,no,Extracted relation only; not an execution permission.
digital-ecosystem-ziel-struktur-v2-0,digital-ecosystem-ziel-struktur-v2-0-E034,,unlabeled_transition,,no,Extracted relation only; not an execution permission.
digital-ecosystem-ziel-struktur-v2-0,digital-ecosystem-ziel-struktur-v2-0-E035,,unlabeled_transition,,yes,Extracted relation only; not an execution permission.
digital-ecosystem-ziel-struktur-v2-0,digital-ecosystem-ziel-struktur-v2-0-E036,,unlabeled_transition,,yes,Extracted relation only; not an execution permission.
digital-ecosystem-ziel-struktur-v2-0,digital-ecosystem-ziel-struktur-v2-0-E037,,unlabeled_transition,,no,Extracted relation only; not an execution permission.
digital-ecosystem-ziel-struktur-v2-0,digital-ecosystem-ziel-struktur-v2-0-E038,,unlabeled_transition,,no,Extracted relation only; not an execution permission.
digital-ecosystem-ziel-struktur-v2-0,digital-ecosystem-ziel-struktur-v2-0-E039,,unlabeled_transition,,no,Extracted relation only; not an execution permission.
digital-ecosystem-ziel-struktur-v2-0,digital-ecosystem-ziel-struktur-v2-0-E040,,unlabeled_transition,,no,Extracted relation only; not an execution permission.
digital-ecosystem-ziel-struktur-v2-0,digital-ecosystem-ziel-struktur-v2-0-E041,,unlabeled_transition,,no,Extracted relation only; not an execution permission.
digital-ecosystem-ziel-struktur-v2-0,digital-ecosystem-ziel-struktur-v2-0-E042,,unlabeled_transition,,no,Extracted relation only; not an execution permission.
